Time,F1,F2,Disp1,Disp2,Sensor
0.5599999999999454,0.8679120879120878,0.8469597069597069,0.0,0.0,0.8985347985347986
0.569999999999709,0.4835164835164835,0.531062271062271,0.0,0.0,0.38600732600732596
0.5799999999999272,0.8679120879120878,0.8461538461538461,0.0,0.0,0.9001465201465201
0.5899999999996908,0.49238095238095236,0.5278388278388279,0.0,0.0,0.39164835164835166
0.599999999999909,0.8743589743589744,0.8429304029304029,0.0,0.0,0.9025641025641026
0.6099999999996726,0.4867399267399267,0.5302564102564102,0.0,0.0,0.39487179487179486
0.6199999999998909,0.8703296703296703,0.8461538461538461,0.0,0.0,0.9041758241758242
0.6299999999996544,0.4851282051282051,0.5302564102564102,0.0,0.0,0.39003663003662997
0.6399999999998727,0.8671062271062271,0.8453479853479853,0.0,0.0,0.8985347985347986
0.6499999999996362,0.4851282051282051,0.5318681318681319,0.0,0.0,0.3892307692307692
0.6599999999998545,0.8671062271062271,0.8429304029304029,0.0,0.0,0.8961172161172161
0.669999999999618,0.4851282051282051,0.5286446886446886,0.0,0.0,0.3876190476190476
0.6799999999998363,0.8679120879120878,0.8429304029304029,0.0,0.0,0.8945054945054945
0.6899999999995998,0.4851282051282051,0.5302564102564102,0.0,0.0,0.3884249084249084
0.6999999999998181,0.8671062271062271,0.8429304029304029,0.0,0.0,0.8936996336996337
0.7100000000000364,0.4851282051282051,0.5294505494505495,0.0,0.0,0.39003663003662997
0.7199999999997999,0.8671062271062271,0.8421245421245421,0.0,0.0,0.8969230769230768
0.7300000000000182,0.4859340659340659,0.5326739926739926,0.0,0.0,0.39809523809523806
0.7399999999997817,0.8663003663003663,0.8429304029304029,0.0,0.0,0.9025641025641026
0.75,0.4859340659340659,0.5294505494505495,0.0,0.0,0.3997069597069597
0.7599999999997635,0.8671062271062271,0.8405128205128204,0.0,0.0,0.9025641025641026
0.7699999999999818,0.4859340659340659,0.531062271062271,0.0,0.0,0.4005128205128205
0.7799999999997453,0.8654945054945055,0.8421245421245421,0.0,0.0,0.9033699633699633
0.7899999999999636,0.48754578754578753,0.5334798534798535,0.0,0.0,0.3997069597069597
0.7999999999997272,0.8654945054945055,0.8429304029304029,0.0,0.0,0.9001465201465201
0.8099999999999454,0.48754578754578753,0.5294505494505495,0.0,0.0,0.39809523809523806
0.819999999999709,0.8663003663003663,0.8348717948717949,0.0,0.0,0.8977289377289377
0.8299999999999272,0.48835164835164835,0.5294505494505495,0.0,0.0,0.39809523809523806
0.8399999999996908,0.8663003663003663,0.8397069597069596,0.0,0.0,0.8993406593406593
0.849999999999909,0.48915750915750916,0.5318681318681319,0.0,0.0,0.4021245421245421
0.8599999999996726,0.8663003663003663,0.8397069597069596,0.0,0.0,0.8985347985347986
0.8699999999998909,0.48835164835164835,0.5334798534798535,0.0,0.0,0.4037362637362637
0.8799999999996544,0.8663003663003663,0.8413186813186813,0.0,0.0,0.8993406593406593
0.8899999999998727,0.48835164835164835,0.531062271062271,0.0,0.0,0.4021245421245421
0.8999999999996362,0.8646886446886446,0.8348717948717949,0.0,0.0,0.8977289377289377
0.9099999999998545,0.48835164835164835,0.5302564102564102,0.0,0.0,0.40131868131868126
0.919999999999618,0.8638827838827838,0.8380952380952381,0.0,0.0,0.8969230769230768
0.9299999999998363,0.48835164835164835,0.535091575091575,0.0,0.0,0.4037362637362637
0.9399999999995998,0.8646886446886446,0.8397069597069596,0.0,0.0,0.8969230769230768
0.9499999999998181,0.4899633699633699,0.535091575091575,0.0,0.0,0.40131868131868126
0.9600000000000364,0.8646886446886446,0.8397069597069596,0.0,0.0,0.8953113553113552
0.9699999999997999,0.49157509157509155,0.531062271062271,0.0,0.0,0.40131868131868126
0.9800000000000182,0.8646886446886446,0.8364835164835164,0.0,0.0,0.8928937728937728
0.9899999999997817,0.48915750915750916,0.5246153846153846,0.0,0.0,0.3964835164835165
1.0,0.8622710622710623,0.8300366300366301,0.0,0.0,0.888058608058608
1.0099999999997635,0.49076923076923074,0.5294505494505495,0.0,0.0,0.3964835164835165
1.0199999999999818,0.8614652014652014,0.8340659340659341,0.0,0.0,0.8864468864468864
1.0299999999997453,0.48835164835164835,0.5318681318681319,0.0,0.0,0.3964835164835165
1.0399999999999636,0.8614652014652014,0.8356776556776556,0.0,0.0,0.8864468864468864
1.0499999999997272,0.48915750915750916,0.5286446886446886,0.0,0.0,0.39487179487179486
1.0599999999999454,0.8598534798534798,0.8284249084249083,0.0,0.0,0.8856410256410256
1.069999999999709,0.4899633699633699,0.5302564102564102,0.0,0.0,0.39809523809523806
1.0799999999999272,0.8614652014652014,0.8340659340659341,0.0,0.0,0.8848351648351648
1.0899999999996908,0.49076923076923074,0.5367032967032966,0.0,0.0,0.3989010989010989
1.099999999999909,0.8598534798534798,0.8340659340659341,0.0,0.0,0.8856410256410256
1.1099999999996726,0.5028571428571428,0.5375091575091575,0.0,0.0,0.3997069597069597
1.1199999999998909,0.8671062271062271,0.8364835164835164,0.0,0.0,0.884029304029304
1.1299999999996544,0.49399267399267394,0.5302564102564102,0.0,0.0,0.4037362637362637
1.1399999999998727,0.8598534798534798,0.8276190476190476,0.0,0.0,0.8896703296703297
1.1499999999996362,0.49238095238095236,0.527032967032967,0.0,0.0,0.4061538461538461
1.1599999999998545,0.8598534798534798,0.8268131868131867,0.0,0.0,0.8896703296703297
1.169999999999618,0.49238095238095236,0.5246153846153846,0.0,0.0,0.40776556776556777
1.1799999999998363,0.859047619047619,0.8252014652014652,0.0,0.0,0.888058608058608
1.1899999999995998,0.4931868131868132,0.5318681318681319,0.0,0.0,0.40937728937728934
1.199999999999818,0.859047619047619,0.8316483516483516,0.0,0.0,0.8904761904761904
1.2100000000000364,0.49399267399267394,0.535091575091575,0.0,0.0,0.4045421245421245
1.2199999999998,0.8582417582417582,0.8324542124542124,0.0,0.0,0.8832234432234431
1.2300000000000182,0.49399267399267394,0.5375091575091575,0.0,0.0,0.4021245421245421
1.2399999999997817,0.8582417582417582,0.8324542124542124,0.0,0.0,0.8791941391941391
1.25,0.4931868131868132,0.5375091575091575,0.0,0.0,0.40131868131868126
1.2599999999997635,0.8558241758241758,0.8324542124542124,0.0,0.0,0.8783882783882784
1.2699999999999818,0.49238095238095236,0.5326739926739926,0.0,0.0,0.4021245421245421
1.2799999999997453,0.8550183150183149,0.8276190476190476,0.0,0.0,0.8775824175824175
1.2899999999999636,0.49399267399267394,0.5286446886446886,0.0,0.0,0.4021245421245421
1.2999999999997272,0.8534065934065934,0.8235897435897436,0.0,0.0,0.8767765567765566
1.3099999999999454,0.49479853479853475,0.5367032967032966,0.0,0.0,0.4037362637362637
1.319999999999709,0.8542124542124542,0.8276190476190476,0.0,0.0,0.875970695970696
1.3299999999999272,0.4964102564102564,0.5367032967032966,0.0,0.0,0.40293040293040294
1.3399999999996908,0.8542124542124542,0.8284249084249083,0.0,0.0,0.8735531135531135
1.349999999999909,0.4972161172161172,0.5383150183150184,0.0,0.0,0.4037362637362637
1.3599999999996726,0.8534065934065934,0.8292307692307692,0.0,0.0,0.875970695970696
1.3699999999998909,0.4972161172161172,0.539120879120879,0.0,0.0,0.41098901098901097
1.3799999999996544,0.8526007326007325,0.8284249084249083,0.0,0.0,0.8783882783882784
1.3899999999998727,0.498021978021978,0.5399267399267399,0.0,0.0,0.4117948717948718
1.3999999999996362,0.8517948717948718,0.8276190476190476,0.0,0.0,0.8775824175824175
1.4099999999998545,0.498021978021978,0.5423443223443224,0.0,0.0,0.4117948717948718
1.419999999999618,0.8526007326007325,0.8284249084249083,0.0,0.0,0.8791941391941391
1.4299999999998363,0.498021978021978,0.5415384615384615,0.0,0.0,0.4117948717948718
1.4399999999995998,0.8517948717948718,0.8284249084249083,0.0,0.0,0.8783882783882784
1.449999999999818,0.498021978021978,0.5415384615384615,0.0,0.0,0.4117948717948718
1.4600000000000364,0.8509890109890109,0.826007326007326,0.0,0.0,0.8775824175824175
1.4699999999998,0.498021978021978,0.5367032967032966,0.0,0.0,0.4117948717948718
1.4800000000000182,0.8485714285714285,0.8243956043956043,0.0,0.0,0.8775824175824175
1.4899999999997817,0.49963369963369964,0.5415384615384615,0.0,0.0,0.4117948717948718
1.5,0.8477655677655678,0.8227838827838827,0.0,0.0,0.8735531135531135
1.5099999999997635,0.5028571428571428,0.5415384615384615,0.0,0.0,0.4117948717948718
1.5199999999999818,0.8493772893772893,0.8227838827838827,0.0,0.0,0.8727472527472526
1.5299999999997453,0.5004395604395604,0.5431501831501832,0.0,0.0,0.4117948717948718
1.5399999999999636,0.8477655677655678,0.8252014652014652,0.0,0.0,0.8735531135531135
1.5499999999997272,0.5004395604395604,0.5431501831501832,0.0,0.0,0.4117948717948718
1.5599999999999454,0.8461538461538461,0.8252014652014652,0.0,0.0,0.871941391941392
1.569999999999709,0.5004395604395604,0.5439560439560439,0.0,0.0,0.4117948717948718
1.5799999999999272,0.8453479853479853,0.8227838827838827,0.0,0.0,0.8646886446886446
1.5899999999996908,0.49882783882783877,0.5399267399267399,0.0,0.0,0.4117948717948718
1.599999999999909,0.8445421245421244,0.8203663003663003,0.0,0.0,0.8622710622710623
1.6099999999996726,0.5004395604395604,0.5447619047619047,0.0,0.0,0.4117948717948718
1.6199999999998909,0.8421245421245421,0.8227838827838827,0.0,0.0,0.8614652014652014
1.6299999999996544,0.502051282051282,0.5447619047619047,0.0,0.0,0.4117948717948718
1.6399999999998727,0.8421245421245421,0.8203663003663003,0.0,0.0,0.859047619047619
1.6499999999996362,0.502051282051282,0.5463736263736264,0.0,0.0,0.4117948717948718
1.6599999999998545,0.8421245421245421,0.8211721611721611,0.0,0.0,0.8574358974358974
1.669999999999618,0.5028571428571428,0.5487912087912087,0.0,0.0,0.4117948717948718
1.6799999999998363,0.8413186813186813,0.8219780219780219,0.0,0.0,0.8574358974358974
1.6899999999995998,0.5036630036630036,0.547985347985348,0.0,0.0,0.4117948717948718
1.699999999999818,0.8405128205128204,0.8195604395604396,0.0,0.0,0.8542124542124542
1.7100000000000364,0.5036630036630036,0.547985347985348,0.0,0.0,0.4117948717948718
1.7199999999998,0.8397069597069596,0.8195604395604396,0.0,0.0,0.8558241758241758
1.7300000000000182,0.5044688644688644,0.547985347985348,0.0,0.0,0.4117948717948718
1.7399999999997817,0.8397069597069596,0.8163369963369963,0.0,0.0,0.8526007326007325
1.75,0.5044688644688644,0.5504029304029304,0.0,0.0,0.4117948717948718
1.7599999999997635,0.8397069597069596,0.8195604395604396,0.0,0.0,0.8509890109890109
1.7699999999999818,0.5044688644688644,0.5439560439560439,0.0,0.0,0.4117948717948718
1.7799999999997453,0.8364835164835164,0.8098901098901099,0.0,0.0,0.8477655677655678
1.7899999999999636,0.5044688644688644,0.5439560439560439,0.0,0.0,0.4117948717948718
1.7999999999997272,0.8348717948717949,0.8123076923076922,0.0,0.0,0.8485714285714285
1.8099999999999454,0.5044688644688644,0.5495970695970696,0.0,0.0,0.4117948717948718
1.819999999999709,0.8348717948717949,0.8155311355311355,0.0,0.0,0.8477655677655678
1.8299999999999272,0.5060805860805861,0.5504029304029304,0.0,0.0,0.4126007326007326
1.8399999999996908,0.8348717948717949,0.8147252747252747,0.0,0.0,0.8477655677655678
1.849999999999909,0.5060805860805861,0.5512087912087912,0.0,0.0,0.4126007326007326
1.8599999999996726,0.8332600732600732,0.8123076923076922,0.0,0.0,0.8461538461538461
1.8699999999998909,0.5060805860805861,0.5495970695970696,0.0,0.0,0.41501831501831504
1.8799999999996544,0.8324542124542124,0.8098901098901099,0.0,0.0,0.8453479853479853
1.8899999999998727,0.5068864468864468,0.5399267399267399,0.0,0.0,0.41340659340659336
1.8999999999996362,0.8324542124542124,0.8034432234432234,0.0,0.0,0.8421245421245421
1.9099999999998545,0.5093040293040293,0.547985347985348,0.0,0.0,0.41501831501831504
1.919999999999618,0.8316483516483516,0.8042490842490841,0.0,0.0,0.8413186813186813
1.9299999999998363,0.5101098901098902,0.5487912087912087,0.0,0.0,0.41743589743589743
1.9399999999995998,0.8308424908424907,0.8058608058608059,0.0,0.0,0.8413186813186813
1.949999999999818,0.5076923076923077,0.5423443223443224,0.0,0.0,0.41501831501831504
1.9600000000000364,0.8268131868131867,0.7978021978021979,0.0,0.0,0.8364835164835164
1.9699999999998,0.5093040293040293,0.5431501831501832,0.0,0.0,0.4166300366300366
1.9800000000000182,0.8276190476190476,0.8026373626373625,0.0,0.0,0.8372893772893772
1.9899999999997817,0.5109157509157509,0.552014652014652,0.0,0.0,0.41743589743589743
2.0,0.8268131868131867,0.8082783882783882,0.0,0.0,0.8380952380952381
2.0099999999997635,0.5117216117216117,0.5616849816849817,0.0,0.0,0.42146520146520144
2.019999999999982,0.8268131868131867,0.8147252747252747,0.0,0.0,0.8356776556776556
2.0299999999997453,0.5117216117216117,0.5641025641025641,0.0,0.0,0.4222710622710622
2.0399999999999636,0.8252014652014652,0.8139194139194139,0.0,0.0,0.8340659340659341
2.049999999999727,0.5173626373626373,0.5681318681318681,0.0,0.0,0.4222710622710622
2.0599999999999454,0.826007326007326,0.813113553113553,0.0,0.0,0.8324542124542124
2.069999999999709,0.5141391941391942,0.5673260073260072,0.0,0.0,0.4222710622710622
2.0799999999999272,0.8235897435897436,0.8147252747252747,0.0,0.0,0.8300366300366301
2.0899999999996908,0.5141391941391942,0.5705494505494506,0.0,0.0,0.4230769230769231
2.099999999999909,0.8219780219780219,0.8155311355311355,0.0,0.0,0.8292307692307692
2.1099999999996726,0.5157509157509158,0.5689377289377289,0.0,0.0,0.4271062271062271
2.119999999999891,0.8219780219780219,0.813113553113553,0.0,0.0,0.8284249084249083
2.1299999999996544,0.5149450549450549,0.5649084249084249,0.0,0.0,0.4238827838827839
2.1399999999998727,0.8252014652014652,0.8074725274725274,0.0,0.0,0.8268131868131867
2.149999999999636,0.5197802197802198,0.5600732600732601,0.0,0.0,0.4295238095238095
2.1599999999998545,0.8219780219780219,0.8034432234432234,0.0,0.0,0.8292307692307692
2.169999999999618,0.5165567765567765,0.5584615384615385,0.0,0.0,0.4319413919413919
2.1799999999998363,0.8195604395604396,0.8034432234432234,0.0,0.0,0.8284249084249083
2.1899999999996,0.5181684981684982,0.5657142857142857,0.0,0.0,0.4287179487179487
2.199999999999818,0.8187545787545787,0.8066666666666666,0.0,0.0,0.8252014652014652
2.2100000000000364,0.5181684981684982,0.5689377289377289,0.0,0.0,0.4351648351648352
2.2199999999998,0.8163369963369963,0.8066666666666666,0.0,0.0,0.8284249084249083
2.230000000000018,0.5173626373626373,0.5689377289377289,0.0,0.0,0.435970695970696
2.2399999999997817,0.8139194139194139,0.8066666666666666,0.0,0.0,0.826007326007326
2.25,0.5173626373626373,0.5641025641025641,0.0,0.0,0.43677655677655675
2.2599999999997635,0.813113553113553,0.7978021978021979,0.0,0.0,0.8243956043956043
2.269999999999982,0.5181684981684982,0.5673260073260072,0.0,0.0,0.4391941391941392
2.2799999999997453,0.813113553113553,0.8002197802197801,0.0,0.0,0.8252014652014652
2.2899999999999636,0.518974358974359,0.5649084249084249,0.0,0.0,0.4383882783882783
2.299999999999727,0.8123076923076922,0.8002197802197801,0.0,0.0,0.8211721611721611
2.3099999999999454,0.5205860805860805,0.5697435897435897,0.0,0.0,0.4383882783882783
2.319999999999709,0.8106959706959707,0.8018315018315019,0.0,0.0,0.8187545787545787
2.3299999999999272,0.5318681318681319,0.5737728937728938,0.0,0.0,0.4351648351648352
2.3399999999996908,0.8163369963369963,0.8034432234432234,0.0,0.0,0.8155311355311355
2.349999999999909,0.5246153846153846,0.5737728937728938,0.0,0.0,0.43355311355311354
2.3599999999996726,0.8098901098901099,0.801025641025641,0.0,0.0,0.8106959706959707
2.369999999999891,0.5221978021978022,0.5737728937728938,0.0,0.0,0.4343589743589743
2.3799999999996544,0.8074725274725274,0.8002197802197801,0.0,0.0,0.8098901098901099
2.3899999999998727,0.5221978021978022,0.5745787545787546,0.0,0.0,0.4351648351648352
